datedim,ims_id,id_parent,id_path,tree_depth,tree,part_number,serial_number,location_name,original_ip_owner,current_ip_owner,operational_nomenclature,russian_name,english_name,barcode,quantity,width,height,length,diameter,calculated_volume,stwg_ovrrd_vol,children_volume,stwg_ovrrd_chldrn_vol,ovrrd_notes,volume_notes,expire_date,launch,type,hazard,state,status,is_container,is_moveable,system,subsystem,action_date,move_date,fill_status,category_id,category_name
1/1/2022 10:01,364168,265,/0/101/265/364168/,3,Storage Location,11Ф615.8720А55-20,1156,ФГБ1ГА,Russian Space Agency,RSA00,Корпус КТО,Корпус КТО,SOLID WESTE CONTAINER BODY,00077900R,1,,425,,330,0.68773,,,,Cylinder, Assume volume = H*pi(D/2)^2,7/17/2024 0:00,Progress МS-13 (74P),Item,Non-hazardous,Functional,Stowed,1,1,SM Hygiene Sanitary Equipment,АсСУ,10/10/2020 19:22,10/10/2020 19:22,,3,KTO
1/1/2022 10:01,323743,291,/0/101/276/277/291/323743/,5,Storage Location,11Ф615.8720А55-20,867,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Body,Корпус контейнера твердых отходов,SOLID WASTE CONTAINER - BODY,00171758J,1,330,346,330,,0.71288,,,,Rectangular Prism, Assume volume = L*W*H,,HTV7,Item,,Functional,Stowed,1,1,ECLSS,WHC,11/3/2021 23:09,11/3/2021 23:09,,3,KTO
1/1/2022 10:01,297243,420744,/0/101/276/277/291/420744/297243/,6,Storage Location,17КС.240Ю8711А-180,1292,ФГБ1ПГО_1_105,NASA,NASA,EDV Cover,Крышка eмкости для воды (ЕДВ),EDV COVER,00240379J,1,340.11,80.01,340.11,,0.1751,,,,Rectangular Prism, Assume volume = L*W*H,,CYG8,Item,,Functional,Stowed,1,1,ECLSS,WHC,11/16/2021 15:00,7/20/2021 20:08,,1,EDV
1/1/2022 10:01,297246,420745,/0/101/276/277/291/420745/297246/,6,Storage Location,17КС.240Ю8711А-180,1293,ФГБ1ПГО_1_105,NASA,NASA,EDV Cover,Крышка eмкости для воды (ЕДВ),EDV COVER,00240380J,1,340.11,80.01,340.11,,0.1751,,,,Rectangular Prism, Assume volume = L*W*H,,CYG8,Item,,Functional,Stowed,1,1,ECLSS,WHC,11/16/2021 15:00,7/20/2021 20:08,,1,EDV
1/1/2022 10:01,422860,291,/0/101/276/277/291/422860/,5,Storage Location,11Ф615.8720А55-20,1243,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Body,Корпус контейнера твердых отходов,SOLID WASTE CONTAINER - BODY,00268506J,1,,346,,330,0.55989,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,11/3/2021 23:09,11/3/2021 23:09,,3,KTO
1/1/2022 10:01,422861,291,/0/101/276/277/291/422861/,5,Storage Location,11Ф615.8720А55-20,1224,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Body,Корпус контейнера твердых отходов,SOLID WASTE CONTAINER - BODY,00265625J,1,,346,,330,0.55989,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,11/3/2021 23:09,11/3/2021 23:09,,3,KTO
1/1/2022 10:01,422863,291,/0/101/276/277/291/422863/,5,Storage Location,11Ф615.8720А55-20,1235,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Body,Корпус контейнера твердых отходов,SOLID WASTE CONTAINER - BODY,00265636J,1,,346,,330,0.55989,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,11/3/2021 23:09,11/3/2021 23:09,,3,KTO
1/1/2022 10:01,422865,291,/0/101/276/277/291/422865/,5,Storage Location,11Ф615.8720А55-20,1234,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Body,Корпус контейнера твердых отходов,SOLID WASTE CONTAINER - BODY,00265635J,1,,346,,330,0.55989,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,11/3/2021 23:09,11/3/2021 23:09,,3,KTO
1/1/2022 10:01,422867,291,/0/101/276/277/291/422867/,5,Storage Location,11Ф615.8720А55-20,1244,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Body,Корпус контейнера твердых отходов,SOLID WASTE CONTAINER - BODY,00268507J,1,,346,,330,0.55989,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,11/3/2021 23:09,11/3/2021 23:09,,3,KTO
1/1/2022 10:01,422868,291,/0/101/276/277/291/422868/,5,Storage Location,11Ф615.8720А55-20,1227,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Body,Корпус контейнера твердых отходов,SOLID WASTE CONTAINER - BODY,00265628J,1,,346,,330,0.55989,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,11/3/2021 23:09,11/3/2021 23:09,,3,KTO
1/1/2022 10:01,422870,291,/0/101/276/277/291/422870/,5,Storage Location,11Ф615.8720А55-20,1236,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Body,Корпус контейнера твердых отходов,SOLID WASTE CONTAINER - BODY,00265637J,1,,346,,330,0.55989,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,11/3/2021 23:09,11/3/2021 23:09,,3,KTO
1/1/2022 10:01,422871,291,/0/101/276/277/291/422871/,5,Storage Location,11Ф615.8720А55-20,1245,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Body,Корпус контейнера твердых отходов,SOLID WASTE CONTAINER - BODY,00268508J,1,,346,,330,0.55989,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,11/3/2021 23:09,11/3/2021 23:09,,3,KTO
1/1/2022 10:01,422873,291,/0/101/276/277/291/422873/,5,Storage Location,11Ф615.8720А55-10,1236,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Lid,Крышка контейнера твердых отходов,SOLID WASTE CONTAINER BOTTOM,00265601J,1,,80,,330,0.12946,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,11/3/2021 23:09,11/3/2021 23:09,,3,KTO
1/1/2022 10:01,422875,291,/0/101/276/277/291/422875/,5,Storage Location,11Ф615.8720А55-10,1245,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Lid,Крышка контейнера твердых отходов,SOLID WASTE CONTAINER BOTTOM,00268479J,1,,80,,330,0.12946,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,11/3/2021 23:09,11/3/2021 23:09,,3,KTO
1/1/2022 10:01,422877,291,/0/101/276/277/291/422877/,5,Storage Location,11Ф615.8720А55-10,1234,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Lid,Крышка контейнера твердых отходов,SOLID WASTE CONTAINER BOTTOM,00265599J,1,,80,,330,0.12946,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,11/3/2021 23:09,11/3/2021 23:09,,3,KTO
1/1/2022 10:01,422879,291,/0/101/276/277/291/422879/,5,Storage Location,11Ф615.8720А55-10,1230,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Lid,Крышка контейнера твердых отходов,SOLID WASTE CONTAINER BOTTOM,00265595J,1,,80,,330,0.12946,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,11/3/2021 23:09,11/3/2021 23:09,,3,KTO
1/1/2022 10:01,422880,291,/0/101/276/277/291/422880/,5,Storage Location,11Ф615.8720А55-10,1231,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Lid,Крышка контейнера твердых отходов,SOLID WASTE CONTAINER BOTTOM,00265596J,1,,80,,330,0.12946,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,11/3/2021 23:09,11/3/2021 23:09,,3,KTO
1/1/2022 10:01,422881,291,/0/101/276/277/291/422881/,5,Storage Location,11Ф615.8720А55-10,1243,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Lid,Крышка контейнера твердых отходов,SOLID WASTE CONTAINER BOTTOM,00268477J,1,,80,,330,0.12946,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,11/3/2021 23:09,11/3/2021 23:09,,3,KTO
1/1/2022 10:01,422882,291,/0/101/276/277/291/422882/,5,Storage Location,11Ф615.8720А55-10,1235,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Lid,Крышка контейнера твердых отходов,SOLID WASTE CONTAINER BOTTOM,00265600J,1,,80,,330,0.12946,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,11/3/2021 23:09,11/3/2021 23:09,,3,KTO
1/1/2022 10:01,422883,291,/0/101/276/277/291/422883/,5,Storage Location,11Ф615.8720А55-10,1244,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Lid,Крышка контейнера твердых отходов,SOLID WASTE CONTAINER BOTTOM,00268478J,1,,80,,330,0.12946,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,11/3/2021 23:09,11/3/2021 23:09,,3,KTO
1/1/2022 10:01,422889,291,/0/101/276/277/291/422889/,5,Storage Location,11Ф615.8720А55-20,1225,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Body,Корпус контейнера твердых отходов,SOLID WASTE CONTAINER - BODY,00265626J,1,,346,,330,0.55989,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,11/3/2021 23:09,11/3/2021 23:09,,3,KTO
1/1/2022 10:01,422890,291,/0/101/276/277/291/422890/,5,Storage Location,11Ф615.8720А55-20,1229,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Body,Корпус контейнера твердых отходов,SOLID WASTE CONTAINER - BODY,00265630J,1,,346,,330,0.55989,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,11/3/2021 23:09,11/3/2021 23:09,,3,KTO
1/1/2022 10:01,422891,291,/0/101/276/277/291/422891/,5,Storage Location,11Ф615.8720А55-20,1246,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Body,Корпус контейнера твердых отходов,SOLID WASTE CONTAINER - BODY,00268509J,1,,346,,330,0.55989,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,11/3/2021 23:09,11/3/2021 23:09,,3,KTO
1/1/2022 10:01,422892,291,/0/101/276/277/291/422892/,5,Storage Location,11Ф615.8720А55-20,1247,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Body,Корпус контейнера твердых отходов,SOLID WASTE CONTAINER - BODY,00268510J,1,,346,,330,0.55989,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,11/3/2021 23:09,11/3/2021 23:09,,3,KTO
1/1/2022 10:01,422912,291,/0/101/276/277/291/422912/,5,Storage Location,11Ф615.8720А55-10,1254,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Lid,Крышка контейнера твердых отходов,SOLID WASTE CONTAINER BOTTOM,00268488J,1,,80,,330,0.12946,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,11/3/2021 23:09,11/3/2021 23:09,,3,KTO
1/1/2022 10:01,422913,291,/0/101/276/277/291/422913/,5,Storage Location,11Ф615.8720А55-10,1255,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Lid,Крышка контейнера твердых отходов,SOLID WASTE CONTAINER BOTTOM,00268489J,1,,80,,330,0.12946,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,11/3/2021 23:09,11/3/2021 23:09,,3,KTO
1/1/2022 10:01,422935,291,/0/101/276/277/291/422935/,5,Storage Location,11Ф615.8720А55-10,1232,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Lid,Крышка контейнера твердых отходов,SOLID WASTE CONTAINER BOTTOM,00265597J,1,,80,,330,0.12946,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,11/3/2021 23:09,11/3/2021 23:09,,3,KTO
1/1/2022 10:01,422936,291,/0/101/276/277/291/422936/,5,Storage Location,11Ф615.8720А55-10,1233,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Lid,Крышка контейнера твердых отходов,SOLID WASTE CONTAINER BOTTOM,00265598J,1,,80,,330,0.12946,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,11/3/2021 23:09,11/3/2021 23:09,,3,KTO
1/1/2022 10:01,439548,291,/0/101/276/277/291/439548/,5,Storage Location,11Ф615.8720А55-20,1258,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Body,Корпус контейнера твердых отходов,SOLID WASTE CONTAINER - BODY,00268521J,1,,346,,330,0.55989,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,12/27/2021 18:03,12/27/2021 18:03,,3,KTO
1/1/2022 10:01,439549,291,/0/101/276/277/291/439549/,5,Storage Location,11Ф615.8720А55-20,1209,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Body,Корпус контейнера твердых отходов,SOLID WASTE CONTAINER - BODY,00261404J,1,,346,,330,0.55989,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,12/27/2021 18:03,12/27/2021 18:03,,3,KTO
1/1/2022 10:01,439550,291,/0/101/276/277/291/439550/,5,Storage Location,11Ф615.8720А55-20,1192,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Body,Корпус контейнера твердых отходов,SOLID WASTE CONTAINER - BODY,00261387J,1,,346,,330,0.55989,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,12/27/2021 18:03,12/27/2021 18:03,,3,KTO
1/1/2022 10:01,439551,291,/0/101/276/277/291/439551/,5,Storage Location,11Ф615.8720А55-20,1201,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Body,Корпус контейнера твердых отходов,SOLID WASTE CONTAINER - BODY,00261396J,1,,346,,330,0.55989,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,12/27/2021 18:03,12/27/2021 18:03,,3,KTO
1/1/2022 10:01,439553,291,/0/101/276/277/291/439553/,5,Storage Location,11Ф615.8720А55-10,1192,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Lid,Крышка контейнера твердых отходов,SOLID WASTE CONTAINER BOTTOM,00261361J,1,,80,,330,0.12946,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,12/27/2021 18:03,12/27/2021 18:03,,3,KTO
1/1/2022 10:01,439554,291,/0/101/276/277/291/439554/,5,Storage Location,11Ф615.8720А55-10,1259,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Lid,Крышка контейнера твердых отходов,SOLID WASTE CONTAINER BOTTOM,00268493J,1,,80,,330,0.12946,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,12/27/2021 18:03,12/27/2021 18:03,,3,KTO
1/1/2022 10:01,439555,291,/0/101/276/277/291/439555/,5,Storage Location,11Ф615.8720А55-10,1256,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Lid,Крышка контейнера твердых отходов,SOLID WASTE CONTAINER BOTTOM,00268490J,1,,80,,330,0.12946,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,12/27/2021 18:03,12/27/2021 18:03,,3,KTO
1/1/2022 10:01,440486,291,/0/101/276/277/291/440486/,5,Storage Location,11Ф615.8720А55-20,1256,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Body,Корпус контейнера твердых отходов,SOLID WASTE CONTAINER - BODY,00268519J,1,,346,,330,0.55989,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,12/22/2021 15:50,12/22/2021 15:50,,3,KTO
1/1/2022 10:01,440487,291,/0/101/276/277/291/440487/,5,Storage Location,11Ф615.8720А55-20,1208,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Body,Корпус контейнера твердых отходов,SOLID WASTE CONTAINER - BODY,00261403J,1,,346,,330,0.55989,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,12/22/2021 15:50,12/22/2021 15:50,,3,KTO
1/1/2022 10:01,440488,291,/0/101/276/277/291/440488/,5,Storage Location,11Ф615.8720А55-20,1257,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Body,Корпус контейнера твердых отходов,SOLID WASTE CONTAINER - BODY,00268520J,1,,346,,330,0.55989,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,12/22/2021 15:50,12/22/2021 15:50,,3,KTO
1/1/2022 10:01,440489,291,/0/101/276/277/291/440489/,5,Storage Location,11Ф615.8720А55-20,1204,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Body,Корпус контейнера твердых отходов,SOLID WASTE CONTAINER - BODY,00261399J,1,,346,,330,0.55989,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,12/22/2021 15:50,12/22/2021 15:50,,3,KTO
1/1/2022 10:01,440490,291,/0/101/276/277/291/440490/,5,Storage Location,11Ф615.8720А55-20,1261,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Body,Корпус контейнера твердых отходов,SOLID WASTE CONTAINER - BODY,00268524J,1,,346,,330,0.55989,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,12/22/2021 15:50,12/22/2021 15:50,,3,KTO
1/1/2022 10:01,440491,291,/0/101/276/277/291/440491/,5,Storage Location,11Ф615.8720А55-20,1259,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Body,Корпус контейнера твердых отходов,SOLID WASTE CONTAINER - BODY,00268522J,1,,346,,330,0.55989,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,12/22/2021 15:50,12/22/2021 15:50,,3,KTO
1/1/2022 10:01,440492,291,/0/101/276/277/291/440492/,5,Storage Location,11Ф615.8720А55-20,1260,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Body,Корпус контейнера твердых отходов,SOLID WASTE CONTAINER - BODY,00268523J,1,,346,,330,0.55989,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,12/22/2021 15:50,12/22/2021 15:50,,3,KTO
1/1/2022 10:01,440501,291,/0/101/276/277/291/440501/,5,Storage Location,11Ф615.8720А55-10,1202,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Lid,Крышка контейнера твердых отходов,SOLID WASTE CONTAINER BOTTOM,00261371J,1,,80,,330,0.12946,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,12/22/2021 15:51,12/22/2021 15:51,,3,KTO
1/1/2022 10:01,440502,291,/0/101/276/277/291/440502/,5,Storage Location,11Ф615.8720А55-10,1204,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Lid,Крышка контейнера твердых отходов,SOLID WASTE CONTAINER BOTTOM,00261373J,1,,80,,330,0.12946,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,12/22/2021 15:51,12/22/2021 15:51,,3,KTO
1/1/2022 10:01,440503,291,/0/101/276/277/291/440503/,5,Storage Location,11Ф615.8720А55-10,1206,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Lid,Крышка контейнера твердых отходов,SOLID WASTE CONTAINER BOTTOM,00261375J,1,,80,,330,0.12946,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,12/22/2021 15:51,12/22/2021 15:51,,3,KTO
1/1/2022 10:01,440504,291,/0/101/276/277/291/440504/,5,Storage Location,11Ф615.8720А55-10,1203,ФГБ1ПГО_1_105,NASA,NASA,Solid Waste Container - Lid,Крышка контейнера твердых отходов,SOLID WASTE CONTAINER BOTTOM,00261372J,1,,80,,330,0.12946,,,,Cylinder, Assume volume = H*pi(D/2)^2,,,Item,,Functional,Stowed,1,1,ECLSS,WHC,12/22/2021 15:51,12/22/2021 15:51,,3,KTO
